#,"Barangay ID","Barangay Name","Nscb Code","District Number","[City] City ID","[City] City Name","[City] Nscb Code"
334,"334","Agsing","63,002,002.00","2","41","ALIMODIAN","63,002,000.00"
335,"335","Agsirab","61,904,006.00","2","541","DUMARAO","61,904,000.00"
336,"336","Agsirab","63,025,001.00","3","765","LEGANES","63,026,000.00"
337,"337","Agsoso","71,230,001.00","1","805","LOON","71,230,000.00"
338,"338","Agsungot","72,217,002.00","2 LD","392","CITY OF CATBALOGAN (Capital)","86,005,000.00"
339,"339","Agsuwao","72,216,001.00","5","386","CITY OF BORONGAN (Capital)","82,604,000.00"
340,"340","Agta","63,028,003.00","2","835","MAASIN","63,029,000.00"
341,"341","Agtabo","63,035,004.00","4","1111","PAVIA","63,036,000.00"
342,"342","Agtambi","61,902,002.00","2","482","DAO","61,902,000.00"
343,"343","Agtambo","63,035,005.00","4","1111","PAVIA","63,036,000.00"
344,"344","Agtangao","140,101,001.00","Lone","151","BANGUED (Capital)","140,101,000.00"
345,"345","Agtanguay","61,902,003.00","2","482","DAO","61,902,000.00"
346,"346","Agtatacay","63,016,003.00","4","516","DINGLE","63,016,000.00"
347,"347","Agtatacay Norte","61,915,002.00","2","1413","SAPI-AN","61,915,000.00"
348,"348","Agtatacay Sur","61,915,003.00","2","1413","SAPI-AN","61,915,000.00"
349,"349","Agtipal","13,303,001.00","1st","92","BACNOTAN","13,303,000.00"
350,"350","Agtiwa","175,913,001.00","lone","1268","SANFERNANDO","175,913,000.00"
351,"351","Agtongo","175,910,007.00","lone","1206","ROMBLON (Capital)","175,910,000.00"
352,"352","Agtugop","72,206,002.00","3","81","ASUNCION (SAUG)","112,301,000.00"
353,"353","Agtuman","63,025,002.00","3","765","LEGANES","63,026,000.00"
354,"354","Aguada (Pob.)","104,210,001.00","2","1044","OZAMISCITY","104,210,000.00"
355,"355","Aguado (Piscal Mundo)","42,122,011.00","6th","1570","TRECEMARTIRESCITY (Capital)","42,122,000.00"
356,"356","Aguas","175,108,002.00","lone","1201","RIZAL","175,108,000.00"
357,"357","Aguet","140,110,001.00","Lone","723","LAGANGILANG","140,110,000.00"
358,"358","Aguho","72,221,001.00","4","454","CORCUERA","175,906,000.00"
359,"359","Aguho","137,606,001.00","lone","1107","PATEROS","137,606,000.00"
360,"360","Aguiauan","63,030,002.00","1","972","MINA","63,031,000.00"
361,"361","Aguid","144,409,001.00","Lone","1225","SAGADA","144,409,000.00"
362,"362","Aguiguican","21,513,005.00","1st","568","GATTARAN","21,513,000.00"
363,"363","Aguila","41,022,001.00","4th","1291","SANJOSE","41,022,000.00"
364,"364","Aguila","60,615,002.00","lone","1420","SEBASTE","60,615,000.00"
365,"365","Aguilar","67,904,001.00","lone","1310","SANLORENZO","67,904,000.00"
366,"366","Aguinaldo","82,601,001.00","lone","78","ASINGAN","15,506,000.00"
367,"367","Aguinaldo","82,607,028.00","lone","526","DOLORES","45,615,000.00"
368,"368","Aguinaldo","160,303,032.00","1","550","ESPERANZA","160,303,000.00"
369,"369","Aguinaldo","63,022,003.00","lone","661","JANIUAY","63,023,000.00"
370,"370","Aguinaldo","118,202,001.00","2","715","LAAK (SANVICENTE)","118,202,000.00"
371,"371","Aguinaldo","23,120,001.00","2nd","1004","NAGUILIAN","23,120,000.00"
372,"372","Aguinaldo","34,928,022.00","3rd","1387","SANTAROSA","34,928,000.00"
373,"373","Aguinaldo (Rizaluna Este)","23,109,001.00","4th","455","CORDON","23,109,000.00"
374,"374","Aguing","12,930,001.00","1st","1448","SINAIT","12,930,000.00"
375,"375","Aguingay","63,023,004.00","3","736","LAMBUNAO","63,025,000.00"
376,"376","Aguining","71,235,001.00","2","1163","PRESCARLOSPGARCIA (PITOGO)","71,235,000.00"
377,"377","Aguioas","13,311,001.00","2nd","1005","NAGUILIAN","13,311,000.00"
378,"378","Aguipo","71,231,003.00","3","840","MABINI","71,231,000.00"
379,"379","Aguirre","63,044,001.00","5","1414","SARA","63,044,000.00"
380,"380","Aguisan","184,510,001.00","5th","401","CITY OF HIMAMAYLAN","184,510,000.00"
381,"381","Aguitap","12,822,001.00","2nd","1466","SOLSONA","12,822,000.00"
382,"382","Agumaymayan","174,001,002.00","lone","214","BOAC (Capital)","174,001,000.00"
383,"383","Agunod","104,212,001.00","1","1148","PLARIDEL","104,212,000.00"
384,"384","Agupalo Este","34,916,002.00","2nd","829","LUPAO","34,916,000.00"
385,"385","Agupalo Weste","34,916,003.00","2nd","829","LUPAO","34,916,000.00"
386,"386","Agus","72,226,001.00","lone","540","DUMARAN","175,311,000.00"
387,"387","Agusan","104,305,001.00","2 LD","285","CAGAYANDEOROCITY (Capital)","104,305,000.00"
388,"388","Agusan Canyon","101,314,001.00","1","918","MANOLOF ORTICH","101,314,000.00"
389,"389","Agusan Peque?o","160,202,003.00","1","268","BUTUANCITY (Capital)","160,202,000.00"
390,"390","Agusi","21,510,003.00","1st","312","CAMALANIUGAN","21,510,000.00"
391,"391","Agusipan","63,004,001.00","3","103","BADIANGAN","63,004,000.00"
392,"392","Agusipan","63,043,001.00","2","1354","SANTABARBARA","63,043,000.00"
393,"393","Aguso","36,916,001.00","2nd","433","CITY OF TARLAC (Capital)","36,916,000.00"
394,"394","Agustin Navarra","61,905,002.00","2","655","IVISAN","61,905,000.00"
395,"395","Agus-us","42,110,001.00","7th","640","INDANG","42,110,000.00"
396,"396","Agutay","175,908,002.00","lone","863","MAGDIWANG","175,908,000.00"
397,"397","Agutay","87,807,001.00","lone","939","MARIVELES","30,807,000.00"
398,"398","Agutayan","175,304,001.00","2nd","116","BALABAC","175,304,000.00"
399,"399","Agutayan","63,017,001.00","4","531","DUE?AS","63,017,000.00"
400,"400","Agutayan","63,043,002.00","2","1354","SANTABARBARA","63,043,000.00"
401,"401","Agutayon","184,612,002.00","1st","666","JIMALALUD","184,612,000.00"
402,"402","Ahan","153,825,001.00","2","601","GUINDULUNGAN","153,825,000.00"
403,"403","Ahin","142,710,001.00","Lone","1559","TINOC","142,710,000.00"
404,"404","Airport (Tabucan Airport)","63,022,004.00","lone","661","JANIUAY","63,023,000.00"
405,"405","Ajat (Pob.)","21,515,001.00","3rd","630","IGUIG","21,515,000.00"
406,"406","Ajong","184,620,002.00","2nd","1434","SIBULAN","184,620,000.00"
407,"407","Ajos","45,610,001.00","3rd","351","CATANAUAN","45,610,000.00"
408,"408","Ajos","45,628,001.00","3rd","990","MULANAY","45,628,000.00"
409,"409","Aklan Village","25,703,031.00","lone","505","DIFFUN","25,703,000.00"
410,"410","Akle","31,419,001.00","3rd","1276","SANILDEFONSO","31,419,000.00"
411,"411","Akol","126,509,001.00","2","1065","PALIMBANG","126,509,000.00"
412,"412","Ala","126,503,001.00","2","552","ESPERANZA","126,503,000.00"
413,"413","Alab Oriente","144,404,002.00","Lone","227","BONTOC (Capital)","144,404,000.00"
414,"414","Alab Proper","144,404,001.00","Lone","227","BONTOC (Capital)","144,404,000.00"
415,"415","Alabang","137,603,001.00","lone","370","CITY OF  MUNTINLUPA","137,603,000.00"
416,"416","Alabangpuro","50,513,002.00","3","1141","PIODURAN","50,513,000.00"
417,"417","Alabiao","21,528,002.00","3rd","1573","TUAO","21,528,000.00"
418,"418","Alabidhan","63,010,002.00","3","209","BINGAWAN","63,010,000.00"
419,"419","Alabug","21,528,003.00","3rd","1573","TUAO","21,528,000.00"
420,"420","Alac","15,537,001.00","6th","1342","SANQUINTIN","15,537,000.00"
421,"421","Alacaak","175,111,001.00","lone","1361","SANTACRUZ","175,111,000.00"
422,"422","Alacalian","175,320,025.00","1st","1543","TAYTAY","175,320,000.00"
423,"423","Alacan","15,524,003.00","3rd","888","MALASIQUI","15,524,000.00"
424,"424","Alacan","15,533,031.00","4th","1262","SANFABIAN","15,533,000.00"
425,"425","Alacaygan","63,006,003.00","4","144","BANATE","63,006,000.00"
426,"426","Alacaygan","184,508,001.00","3rd","548","ENRIQUEBMAGALONA (SARAVIA)","184,508,000.00"
427,"427","Alad","175,910,008.00","lone","1206","ROMBLON (Capital)","175,910,000.00"
428,"428","Alae","101,314,002.00","1","918","MANOLOF ORTICH","101,314,000.00"
429,"429","Alag","175,201,001.00","1st","93","BACO","175,201,000.00"
430,"430","Alagao","41,006,001.00","2nd","188","BAUAN","41,006,000.00"
431,"431","Alagao","31,419,002.00","3rd","1276","SANILDEFONSO","31,419,000.00"
432,"432","Alagatan","104,308,002.00","1","584","GINGOOGCITY","104,308,000.00"
433,"433","Alaguia","21,516,002.00","1st","734","LAL-LO","21,516,000.00"
434,"434","Alaguisoc","67,902,002.00","lone","672","JORDAN (Capital)","67,902,000.00"
435,"435","Alalasan Lapuz","63,022,005.00","lone","661","JANIUAY","63,023,000.00"
436,"436","Alalay Chica","34,916,004.00","2nd","829","LUPAO","34,916,000.00"
437,"437","Alalay Grande","34,916,005.00","2nd","829","LUPAO","34,916,000.00"
438,"438","Al-alinao Norte","13,311,002.00","2nd","1005","NAGUILIAN","13,311,000.00"
439,"439","Al-alinao Sur","13,311,003.00","2nd","1005","NAGUILIAN","13,311,000.00"
440,"440","Al-aludig","12,927,001.00","2nd","1392","SANTIAGO","12,927,000.00"
441,"441","Alalum","41,026,001.00","2nd","1338","SANPASCUAL","41,026,000.00"
442,"442","Alamada","153,812,001.00","1","1478","SULTANKUDARAT (NULING)","153,812,000.00"
443,"443","Alambijud","72,205,001.00","2","74","ARINGAY","13,302,000.00"
444,"444","Alambique (Pob.)","166,711,001.00","2","581","GIGAQUIT","166,711,000.00"
445,"445","Alambre","112,402,003.00","3 LD","500","DAVAOCITY","112,402,000.00"
446,"446","Alameda","63,021,001.00","1","629","IGBARAS","63,021,000.00"
447,"447","Alaminos","60,410,001.00","lone","851","MADALAG","60,410,000.00"
448,"448","Alang-alang","82,604,001.00","lone","318","CANDABA","35,405,000.00"
449,"449","Alang-alang","82,607,001.00","lone","526","DOLORES","45,615,000.00"
450,"450","Alang-alang","72,230,001.00","6","857","MAGALANG","35,411,000.00"
451,"451","Alang-alang","82,617,045.00","lone","965","MERIDA","83,736,000.00"
452,"452","Alang-alang","82,618,023.00","lone","1039","ORION","30,810,000.00"
453,"453","Alang-alang","72,248,001.00","4","1463","SOGOD","86,417,000.00"
454,"454","Alang-alang","166,724,001.00","2","1485","SURIGAOCITY (Capital)","166,724,000.00"
455,"455","Alangan","30,806,001.00","2nd","792","LIMAY","30,806,000.00"
456,"456","Alangan","12,912,001.00","1st","870","MAGSINGAL","12,912,000.00"
457,"457","Alangan","60,616,002.00","lone","1431","SIBALOM","60,616,000.00"
458,"458","Alangilan","83,701,001.00","5","5","ABUYOG","83,701,000.00"
459,"459","Alangilan","184,501,001.00","lone","95","BACOLODCITY (Capital)","184,501,000.00"
460,"460","Alangilan","41,004,001.00","3rd","129","BALETE","60,402,000.00"
461,"461","Alangilan","41,005,001.00","2nd","181","BATANGASCITY (Capital)","41,005,000.00"
462,"462","Alangilan","101,805,001.00","lone","1226","SAGAY","101,805,000.00"
463,"463","Alangilan","184,618,001.00","3rd","1357","SANTACATALINA","184,618,000.00"
464,"464","Alangilanan","184,615,001.00","1st","916","MANJUYOD","184,615,000.00"
465,"465","Alang-Salacsac","25,010,023.00","lone","704","KAYAPA","25,010,000.00"
466,"466","Alangtin","140,126,001.00","Lone","1581","TUBO","140,126,000.00"
467,"467","Alanib","101,310,001.00","2","740","LANTAPAN","101,310,000.00"
468,"468","Alannay","21,517,002.00","2nd","754","LASAM","21,517,000.00"
469,"469","Alaoa","140,125,002.00","Lone","1556","TINEG","140,125,000.00"
470,"470","Alapan I-A","42,109,001.00","3rd","637","IMUSCITY","42,109,000.00"
471,"471","Alapan I-B","42,109,026.00","3rd","637","IMUSCITY","42,109,000.00"
472,"472","Alapan I-C","42,109,027.00","3rd","637","IMUSCITY","42,109,000.00"
473,"473","Alapan II-A","42,109,002.00","3rd","637","IMUSCITY","42,109,000.00"
474,"474","Alapan II-B","42,109,028.00","3rd","637","IMUSCITY","42,109,000.00"
475,"475","Alapang","141,110,001.00","Lone","757","LATRINIDAD (Capital)","141,110,000.00"
476,"476","Alapasco","63,009,001.00","5","179","BATAD","63,009,000.00"
477,"477","Alasaging","61,907,002.00","1","836","MA-AYON","61,907,000.00"
478,"478","Alasas","35,416,001.00","3rd","417","CITY OF SANFERNANDO (Capital)","35,416,000.00"
479,"479","Alas-as","60,410,002.00","lone","851","MADALAG","60,410,000.00"
480,"480","Alas-as","41,025,018.00","3rd","1332","SANNICOLAS","41,025,000.00"
481,"481","Alas-asin","30,807,001.00","2nd","939","MARIVELES","30,807,000.00"
482,"482","Alaska","13,302,001.00","2nd","74","ARINGAY","13,302,000.00"
483,"483","Alat","156,602,001.00","1","669","JOLO (Capital)","156,602,000.00"
484,"484","Alauli","35,412,001.00","4th","941","MASANTOL","35,412,000.00"
485,"485","Ala-uli","30,811,001.00","2nd","1127","PILAR","30,811,000.00"
486,"486","Alawijao","72,207,001.00","2","103","BADIANGAN","63,004,000.00"
487,"487","Alay-Nangbabaan (Alay 15-B)","12,803,001.00","2nd","104","BADOC","12,803,000.00"
488,"488","Alayunan","61,907,003.00","1","836","MA-AYON","61,907,000.00"
489,"489","Alba","21,506,003.00","1st","109","BAGGAO","21,506,000.00"
490,"490","Alba","166,818,001.00","1","1503","TAGO","166,818,000.00"
491,"491","Albagan","126,314,001.00","1","1524","TAMPAKAN","126,314,000.00"
492,"492","Albano (Pob.)","12,809,001.00","2nd","517","DINGRAS","12,809,000.00"
493,"493","Albasan","60,416,001.00","lone","1026","NUMANCIA","60,416,000.00"
494,"494","Albiga","184,619,001.00","3rd","1427","SIATON","184,619,000.00"
495,"495","Albino Taruc","166,723,014.00","1","1460","SOCORRO","166,723,000.00"
496,"496","Albor (Pob.)","168,504,001.00","lone","778","LIBJO (ALBOR)","168,504,000.00"
497,"497","Alcadesma","175,202,001.00","2nd","157","BANSUD","175,202,000.00"
498,"498","Alcala","37,707,001.00","lone","934","MARIAAURORA","37,707,000.00"
499,"499","Alcala","50,503,001.00","2","485","DARAGA (LOCSIN)","50,503,000.00"
500,"500","Alcala (Pob.)","13,310,001.00","1st","828","LUNA","13,310,000.00"
501,"501","Alcantara","63,027,002.00","5","769","LEON","63,028,000.00"
502,"502","Alcate","175,215,001.00","1st","1615","VICTORIA","175,215,000.00"
503,"503","Alcoba","175,314,001.00","1st","868","MAGSAYSAY","175,314,000.00"
504,"504","Aldavoc","45,646,001.00","4th","1502","TAGKAWAYAN","45,646,000.00"
505,"505","Aldeguer","63,044,002.00","5","1414","SARA","63,044,000.00"
506,"506","Aldiano Olaes","42,123,001.00","5th","577","GENMARIANOALVAREZ","42,123,000.00"
507,"507","Alegre","112,401,001.00","1","156","BANSALAN","112,401,000.00"
508,"508","Alegre","63,034,003.00","1","415","CITY OF PASSI","63,035,000.00"
509,"509","Alegre","60,615,003.00","lone","1420","SEBASTE","60,615,000.00"
510,"510","Alegre","60,617,001.00","lone","1551","TIBIAO","60,617,000.00"
511,"511","Alegria","128,001,001.00","lone","18","ALABEL (Capital)","128,001,000.00"
512,"512","Alegria","103,501,001.00","1","94","BACOLOD","103,501,000.00"
513,"513","Alegria","83,707,001.00","5","185","BATO","83,707,000.00"
514,"514","Alegria","60,405,001.00","lone","264","BURUANGA","60,405,000.00"
515,"515","Alegria","87,804,001.00","lone","289","CAINTA","45,805,000.00"
516,"516","Alegria","60,605,001.00","lone","311","CALUYA","60,605,000.00"
517,"517","Alegria","71,213,001.00","1","335","CARIGARA","83,715,000.00"
518,"518","Alegria","71,212,001.00","3","338","CARMEN","71,212,000.00"
519,"519","Alegria","112,505,002.00","1","354","CATEEL","112,505,000.00"
520,"520","Alegria","72,220,001.00","6","447","COMPOSTELA","118,201,000.00"
521,"521","Alegria","175,906,001.00","lone","454","CORCUERA","175,906,000.00"
522,"522","Alegria","63,016,004.00","4","516","DINGLE","63,016,000.00"
523,"523","Alegria","71,229,002.00","3","802","LOBOC","71,229,000.00"
524,"524","Alegria","104,208,001.00","1","808","LOPEZJAENA","104,208,000.00"
525,"525","Alegria","166,814,001.00","1","936","MARIHATAG","166,814,000.00"
526,"526","Alegria","184,520,002.00","3rd","993","MURCIA","184,520,000.00"
527,"527","Alegria","124,713,001.00","2","1166","PRESIDENTROXAS","61,913,000.00"
528,"528","Alegria","160,308,001.00","2","1269","SANFRANCISCO","160,308,000.00"
529,"529","Alegria","60,614,002.00","lone","1345","SANREMIGIO","60,614,000.00"
530,"530","Alegria","166,721,002.00","1","1382","SANTAMONICA (SAPAO)","166,721,000.00"
531,"531","Alegria","67,905,001.00","lone","1435","SIBUNAG","67,905,000.00"
532,"532","Alegria","166,724,002.00","2","1485","SURIGAOCITY (Capital)","166,724,000.00"
533,"533","Alegria","72,252,001.00","3","1587","TUDELA","72,253,000.00"
534,"534","Alegria Norte","71,228,002.00","3","800","LOAY","71,228,000.00"
535,"535","Alegria Sur","71,228,003.00","3","800","LOAY","71,228,000.00"
536,"536","Alejal","112,303,001.00","2","341","CARMEN","112,303,000.00"
537,"537","Alejandra Navarro (Lasang)","112,402,056.00","3 LD","500","DAVAOCITY","112,402,000.00"
538,"538","Alejawan","71,221,001.00","3","532","DUERO","71,221,000.00"
539,"539","Alejawan","71,225,001.00","3","658","JAGNA","71,225,000.00"
540,"540","Alejo Malasig","12,823,030.00","1st","1625","VINTAR","12,823,000.00"
541,"541","Alejos","83,707,002.00","5","185","BATO","83,707,000.00"
542,"542","Alem","148,106,002.00","Lone","1172","PUDTOL","148,106,000.00"
543,"543","Alemania","71,220,002.00","3","509","DIMIAO","71,220,000.00"
544,"544","Alemania","34,918,001.00","1st","1007","NAMPICUAN","34,918,000.00"
545,"545","Alfaco","72,234,001.00","2","978","MOBO","54,113,000.00"
546,"546","Alfonso","36,905,001.00","3rd","451","CONCEPCION","36,905,000.00"
547,"547","Alfonso (Tangaoan)","12,910,001.00","2nd","593","GREGORIODELPILAR (CONCEPCION)","12,910,000.00"
548,"548","Alfonso Angliongto Sr.","112,402,197.00","3 LD","500","DAVAOCITY","112,402,000.00"
549,"549","Alfonso Tabora","141,102,136.00","Lone","111","BAGUIOCITY","141,102,000.00"
550,"550","Alfonso XII","60,409,002.00","lone","774","LIBACAO","60,409,000.00"
551,"551","Alfonso XIII (Pob.)","175,317,001.00","2nd","1183","QUEZON","175,317,000.00"
552,"552","Alga","101,801,001.00","lone","352","CATARMAN","101,801,000.00"
553,"553","Algeciras","175,302,002.00","1st","14","AGUTAYA","175,302,000.00"
554,"554","Aliaga","25,004,003.00","lone","143","BAMBANG","25,004,000.00"
555,"555","Aliaga","15,524,004.00","3rd","888","MALASIQUI","15,524,000.00"
556,"556","Alianza","184,502,002.00","4th","110","BAGOCITY","184,502,000.00"
557,"557","Alibadabad","23,131,001.00","2nd","1320","SANMARIANO","23,131,000.00"
558,"558","Alibago","15,538,001.00","3rd","1355","SANTABARBARA","15,538,000.00"
559,"559","Alibago (Villa Maria)","21,512,001.00","3rd","547","ENRILE","21,512,000.00"
560,"560","Alibagon","175,903,001.00","lone","290","CAJIDIOCAN","175,903,000.00"
561,"561","Alibagon","60,411,003.00","lone","881","MAKATO","60,411,000.00"
562,"562","Alibagu","23,114,003.00","1st","631","ILAGANCITY (Capital)","23,114,000.00"
563,"563","Alibangsay","13,304,001.00","2nd","112","BAGULIN","13,304,000.00"
564,"564","Alibayog","63,044,003.00","5","1414","SARA","63,044,000.00"
565,"565","Alibayon","124,706,001.00","2","864","MAGPET","124,706,000.00"
566,"566","Alibeng","15,541,002.00","5th","1456","SISON","15,541,000.00"
567,"567","Alibihaban","45,640,001.00","3rd","1245","SANANDRES","45,640,000.00"
568,"568","Alibog","175,105,001.00","lone","867","MAGSAYSAY","175,105,000.00"
569,"569","Alibunan","63,013,006.00","3","306","CALINOG","63,013,000.00"
570,"570","Alibungbungan","43,417,002.00","3rd","1002","NAGCARLAN","43,417,000.00"
571,"571","Alicante","184,508,002.00","3rd","548","ENRIQUEBMAGALONA (SARAVIA)","184,508,000.00"
572,"572","Alicaocao","23,108,001.00","3rd","393","CITY OF CAUAYAN","23,108,000.00"
573,"573","Alicia","25,701,018.00","lone","8","AGLIPAY","25,701,000.00"
574,"574","Alicia","137,404,001.00","6 LD","1185","QUEZON CITY","137,404,000.00"
575,"575","Alicomohan","104,323,001.00","1","1473","SUGBONGCOGON","104,323,000.00"
576,"576","Aliguay","71,232,003.00","1","935","MARIBOJOC","71,232,000.00"
577,"577","Ali-is","184,606,001.00","3rd","380","CITY OF BAYAWAN (TULONG)","184,606,000.00"
578,"578","Aliji","45,646,002.00","4th","1502","TAGKAWAYAN","45,646,000.00"
579,"579","Alijis","184,501,002.00","lone","95","BACOLODCITY (Capital)","184,501,000.00"
580,"580","Alijis","184,530,001.00","4th","1610","VALLADOLID","184,530,000.00"
581,"581","Alilao","15,519,001.00","1st","487","DASOL","15,519,000.00"
582,"582","Alilem Daya (Pob.)","12,901,001.00","2nd","40","ALILEM","12,901,000.00"
583,"583","Alilinu","21,510,004.00","1st","312","CAMALANIUGAN","21,510,000.00"
584,"584","Aliliw","45,623,002.00","1st","816","LUCBAN","45,623,000.00"
